Session,Method,Missing_Fraction,Replicate,Time,RMSE,R2,PLV,EnvCorr,SpCoh,DTW
session_2,Cubic Spline,0.15,2,0.0036089420318603516,0.6902218511077738,-6.755807165785047,0.9087955559600989,-0.03760087583448058,0.012429870305039364,0.45574426050871675
session_2,Penalized Spline,0.15,2,0.001631021499633789,11.649890477589581,-2208.496303878278,0.7391652191351326,0.018895455873616126,0.012547268405091997,9.322539863127238
session_2,GPR,0.15,3,1.3793251514434814,0.1779619127639239,-0.005995942213862904,0.9924010634053857,-0.005061763326922266,0.0031631268080428744,0.15406049868475483
session_2,Cubic Spline,0.15,3,0.0021979808807373047,2.0527553667670446,-132.849419336539,0.9624272434856758,0.04930499570244501,0.039913978418768786,1.8685541571072726
session_2,Penalized Spline,0.15,3,0.0016069412231445312,3.3297911791068824,-351.1892502328609,0.13037718283334107,-0.027216657995669417,0.02539117679115497,2.5588400865068324
session_2,GPR,0.15,4,1.6947541236877441,0.18432069711615368,-1.2992412544824967,0.9953484125110117,0.004888226351196403,0.023721287460822204,0.12288632743672381
session_2,Cubic Spline,0.15,4,0.0022530555725097656,0.4186137037920256,-10.859413653036038,0.9848977208899723,-0.011464424106537358,0.010609850546384421,0.29580319823587475
session_2,Penalized Spline,0.15,4,0.0015287399291992188,3.9763443186106744,-1069.0505683820097,0.17553403620665398,0.003739861511578598,0.004168552573397855,3.105384141177103
session_2,GPR,0.2,0,0.9402191638946533,0.1107065803775307,-0.03190941139836578,0.9972034829466964,-0.044217827817614366,0.006332125599253366,0.0999388436073058
session_2,Cubic Spline,0.2,0,0.0026290416717529297,0.612503407355797,-30.58724285144031,0.9882888640549112,0.02064421713887286,0.014630889758317901,0.4837985488724215
session_2,Penalized Spline,0.2,0,0.0017199516296386719,4.5556588487239145,-1746.4191472828704,0.37873520432635677,0.018932781451031864,0.015696834050845647,3.7800918306953686
session_2,GPR,0.2,1,1.4932880401611328,0.8151893488253734,-2.6966789060769285,0.7255026794080972,0.03528458681192879,0.00979303509271965,0.44065549026744755
session_2,Cubic Spline,0.2,1,0.004142045974731445,2.9407396789859477,-47.10695839255263,0.9174317724215674,0.0009342010539568463,0.017382234580609793,2.443224271681366
session_2,Penalized Spline,0.2,1,0.0016319751739501953,12.679392612673267,-893.3173078517211,0.07734861642254791,0.06976317622702129,0.007183487262146279,10.670357156284716
session_2,GPR,0.2,2,1.266139030456543,0.27753834560574253,-0.21490127244457824,0.9829705060208777,0.02009598428322994,0.009966544191870074,0.15454074506679244
session_2,Cubic Spline,0.2,2,0.0025069713592529297,6.66674766256856,-700.0080920834338,0.9009355048402813,0.010988786255179643,0.007199672791818936,6.027382991704554
session_2,Penalized Spline,0.2,2,0.001512765884399414,4.858485875542946,-371.3032999257601,0.3573270207441589,-0.031640000023656946,0.015547459542327403,3.812748708625632
session_2,GPR,0.2,3,0.9625897407531738,0.19107909453761143,-0.06782988432328385,0.9916498948493875,0.019307747950853767,0.013008236683514873,0.15624967488777897
session_2,Cubic Spline,0.2,3,0.002439260482788086,2.8206121059926557,-231.68182031852368,0.9358003824528563,0.022029116889631682,0.00895926543299431,2.2756182709306843
session_2,Penalized Spline,0.2,3,0.0020470619201660156,8.796649480418552,-2262.1341373620244,0.3496826105076158,0.01739014303161667,0.00626167305178918,7.127498499937958
session_2,GPR,0.2,4,2.0442821979522705,0.8169372103356716,-41.53609758954839,0.679100941491567,0.003637480654501767,0.0051929434720113694,0.4991530313586193
session_2,Cubic Spline,0.2,4,0.0026280879974365234,0.6484590657127084,-25.80065573875473,0.9882652767344883,-0.021823715573294468,0.009089947938748684,0.5470477061579326
session_2,Penalized Spline,0.2,4,0.0024459362030029297,3.9544949048716127,-995.695111800327,0.925988769458403,-0.029759746583281167,0.009266528874945333,3.492051805013637
session_3,GPR,0.05,0,1.9662408828735352,0.17470460783118344,-0.8134027763328895,0.9963228389370037,-0.06162067539516511,0.05797072606406254,0.08106913366553954
session_3,Cubic Spline,0.05,0,0.0024309158325195312,0.21295076664657814,-1.6942877272420902,0.997600363344575,-0.07960713572795414,0.032329055869522394,0.1516651430256307
session_3,Penalized Spline,0.05,0,0.0017931461334228516,2.1961323619172886,-285.55143020836033,0.10787888568146704,-0.010856543037468322,0.04600883015434443,1.6599715040433602
session_3,GPR,0.05,1,1.0997447967529297,0.5147726505709779,-0.0003517888987629725,0.9679918044279712,0.022574986811735663,0.003395479055120816,0.44474412006418734
session_3,Cubic Spline,0.05,1,0.0033931732177734375,1.4197491792865995,-6.609306460431218,0.9607496372751544,0.029190852424911394,0.0025196543181986194,0.8447350909684442
